split_source,source_row_id,review_text,review_text_clean
train,4391,"This French magazines has a fresh new way of looking at crafts and food presentation.
Enjoy their creative embroidery ideas.",This French magazines has a fresh new way of looking at crafts and food presentation. Enjoy their creative embroidery ideas.
train,4402,Lackluster to the extreme.  Quality articles have been replaced by fluff pieces that read more like a teen magazine than the Time I remember.,Lackluster to the extreme. Quality articles have been replaced by fluff pieces that read more like a teen magazine than the Time I remember.
train,4414,This magazine is always a five star.  My absolute favorite!,This magazine is always a five star. My absolute favorite!
train,4417,"A fantastic magazine with great editorials, stories on pipe making and history. A must have for anyone who is a pipe smoker or enjoys collecting pipes.
KrustyWes on #pipes","A fantastic magazine with great editorials, stories on pipe making and history. A must have for anyone who is a pipe smoker or enjoys collecting pipes. KrustyWes on #pipes"
train,4424,Love the magazine.  Excellent service,Love the magazine. Excellent service
train,4425,Great magazine. Lots of information and good photos with explanations.  Best magazine I've seen that covers multi English disciplines.,Great magazine. Lots of information and good photos with explanations. Best magazine I've seen that covers multi English disciplines.
train,4428,Love this magazine in that it provides a  wide rang of scientific knowledge from behavioral to space science. increases knowledge.,Love this magazine in that it provides a wide rang of scientific knowledge from behavioral to space science. increases knowledge.
train,4430,"Don't bother with the digital, it does not exist. I spent hours talking to the yahoos at Amazon trying to get it activated, and all they did
for me was waste my time.","Don't bother with the digital, it does not exist. I spent hours talking to the yahoos at Amazon trying to get it activated, and all they did for me was waste my time."
train,4449,Great magazine with lots of helpful articles and tips.  You won't be disappointed if you subscribe to it.  Great price also.,Great magazine with lots of helpful articles and tips. You won't be disappointed if you subscribe to it. Great price also.
train,4452,"Ordered in early Feb, Its just about June and I have never received an single issue.

Do not order your subscription to this magazine on Amazon.","Ordered in early Feb, Its just about June and I have never received an single issue. Do not order your subscription to this magazine on Amazon."
train,4455,Awesome magazine.  We enjoy it a lot.,Awesome magazine. We enjoy it a lot.
train,4460,"I have been a subscriber of on Fitness magazine among many others an ""ON FITNESS"" is the best magazine I have ever read for fitness on the market!!!!!!!!!!!  Thank You On Fitness.","I have been a subscriber of on Fitness magazine among many others an ""ON FITNESS"" is the best magazine I have ever read for fitness on the market!!!!!!!!!!! Thank You On Fitness."
train,4463,"Awesome magazine.  Always thought-provoking, extremely well-written.  I read it from cover to cover.","Awesome magazine. Always thought-provoking, extremely well-written. I read it from cover to cover."
train,4465,My granddaughter loves this magazine.  Perfect for summer reading.  Interesting articles.  She loves this magazine,My granddaughter loves this magazine. Perfect for summer reading. Interesting articles. She loves this magazine
train,4471,"Love Beckett. Best
Magazine for collectors!",Love Beckett. Best Magazine for collectors!
train,4473,This magazine is amazing!  For a small publication this magazine has so many articles and interesting topics they cover.,This magazine is amazing! For a small publication this magazine has so many articles and interesting topics they cover.
train,4474,One of the best magazines in the field worth every cent.  A publication to enjoy.,One of the best magazines in the field worth every cent. A publication to enjoy.
train,4476,Scrapbooks Etc. is a great magazine for scrapbookers of any level.  They always use the lastest techniques and ideas.,Scrapbooks Etc. is a great magazine for scrapbookers of any level. They always use the lastest techniques and ideas.
train,4478,"This is my favorite NBA magazine!  Plus, so convenient to have it on my Kindle Fire.","This is my favorite NBA magazine! Plus, so convenient to have it on my Kindle Fire."
train,4482,"Well researched, chock full of practical applications of permaculture and sustainable living.  Highly recommended!","Well researched, chock full of practical applications of permaculture and sustainable living. Highly recommended!"
train,4483,The magazine is great but my first issue that I received came in February and it was the Dec.-Jan. issue.  Umm....the holidays are over...so is holiday cooking...#oldnews.,The magazine is great but my first issue that I received came in February and it was the Dec.-Jan. issue. Umm....the holidays are over...so is holiday cooking...#oldnews.
train,4493,"I love this magazine! I've owned my 4runner for 16 years & I'm not interested in other mags with Ford, Chevy, Jeep etc...
Only reliable Toyota's!","I love this magazine! I've owned my 4runner for 16 years & I'm not interested in other mags with Ford, Chevy, Jeep etc... Only reliable Toyota's!"
train,4495,"I don't get any anything
Lires",I don't get any anything Lires
train,4496,Not as good as I was expecting.  Complicated recipes and very few recipes.,Not as good as I was expecting. Complicated recipes and very few recipes.
train,4497,"This magazine is widely available for $20 per year on other sites.
The $39.00 price offered here is not a good deal",This magazine is widely available for $20 per year on other sites. The $39.00 price offered here is not a good deal
train,4500,This was my first issue and I like the content and the magazine.  I can't wait for the next issue to arrive.,This was my first issue and I like the content and the magazine. I can't wait for the next issue to arrive.
train,4501,I purchased this subscription for my boss - I love this magazine and share mine with anyone who wants it  Sojourners is doing a great job!,I purchased this subscription for my boss - I love this magazine and share mine with anyone who wants it Sojourners is doing a great job!
train,4504,"Cannot wait till it arrives.  Great photography.  I have been a subscriber for five years.,  love it","Cannot wait till it arrives. Great photography. I have been a subscriber for five years., love it"
train,4505,This magazine is the best on the market.  Great demos and information for all artists of all mediums.  I would highly recommend it.  You won't be disappointed.,This magazine is the best on the market. Great demos and information for all artists of all mediums. I would highly recommend it. You won't be disappointed.
train,4508,If your Flat Screen doesn't produce the sound you like then this is a MUST HAVE!  I use it every time I watch my TV ..... From sports to news,If your Flat Screen doesn't produce the sound you like then this is a MUST HAVE! I use it every time I watch my TV ..... From sports to news
train,4510,Great Dolphin information.  Purchased this for my son.  He is an avid football fan.  Loves the Dolphin Digest.,Great Dolphin information. Purchased this for my son. He is an avid football fan. Loves the Dolphin Digest.
train,4511,"Love this magazine!  Easy patterns for not-so-talented and experienced knitters with clear directions and lots of beautiful pictures.  Also, adds are relevant to yarn crafts.","Love this magazine! Easy patterns for not-so-talented and experienced knitters with clear directions and lots of beautiful pictures. Also, adds are relevant to yarn crafts."
train,4516,"By far the top auto magazine of both US and UK crop!  Love the in depth coverage, the industry insights, and the exclusive first coverage.  Simply the best!","By far the top auto magazine of both US and UK crop! Love the in depth coverage, the industry insights, and the exclusive first coverage. Simply the best!"
train,4519,We love this magazine!  We live in a very rural area and having this magazine allows us to stay current with our rodeo friends!  Love this!,We love this magazine! We live in a very rural area and having this magazine allows us to stay current with our rodeo friends! Love this!
train,4520,"I love this magazine and have subscribed for many, many years.  Highly recommended!","I love this magazine and have subscribed for many, many years. Highly recommended!"
train,4522,"My granddaughter loves the magazine, and I got a good price by purchasing through  Amazon.  I highly recommend this magazine for students.","My granddaughter loves the magazine, and I got a good price by purchasing through Amazon. I highly recommend this magazine for students."
train,4523,i  purchased this magazine for my granddaughter in November as a Christmas gift . She has only received one issue since .now being March . what is going on ?,i purchased this magazine for my granddaughter in November as a Christmas gift . She has only received one issue since .now being March . what is going on ?
train,4526,3 MONTHS to receive first issue? ?!!??? C'mon  :(,3 MONTHS to receive first issue? ?!!??? C'mon :(
train,4527,This is now nothing more than a liberal mag.  Might as well be the Ladies Home Journal or the Washington Post.,This is now nothing more than a liberal mag. Might as well be the Ladies Home Journal or the Washington Post.
train,4533,Too many ads not enough info.  I used to love their website.  Now it wants you to watch videos.,Too many ads not enough info. I used to love their website. Now it wants you to watch videos.
train,4539,I use this mag for design ideas for my home.  It's perfect for my needs.,I use this mag for design ideas for my home. It's perfect for my needs.
train,4541,"I have subscribed to Country Woman for many years.  Love, love, love it!  Nothing negative to say.","I have subscribed to Country Woman for many years. Love, love, love it! Nothing negative to say."
train,4544,Only evening listings!  Not much info on the shows.  There must be something better!,Only evening listings! Not much info on the shows. There must be something better!
train,4550,"This magazine isn't good.  It's outdated, boring, and there's about four pages of useful content in each issue.","This magazine isn't good. It's outdated, boring, and there's about four pages of useful content in each issue."
train,4558,"I have not received my magazine as of yet so I can not comment on something I don't have for which I though I would after a month.

Regards,
Betty McCloy","I have not received my magazine as of yet so I can not comment on something I don't have for which I though I would after a month. Regards, Betty McCloy"
train,4560,"I rec'd the first issue exactly one month from the day that I signed up
for it. Excellent service. Very pleasantly surprised!!",I rec'd the first issue exactly one month from the day that I signed up for it. Excellent service. Very pleasantly surprised!!
train,4569,"Loved this magazine, sad they are no longer printing it.  They said they would replace my paid subscription without a year of People magazine, at have yet to receive it.","Loved this magazine, sad they are no longer printing it. They said they would replace my paid subscription without a year of People magazine, at have yet to receive it."
train,4570,Only received 2 issues.  Magazine content is poor,Only received 2 issues. Magazine content is poor
train,4576,"Love it.
Great magazine.",Love it. Great magazine.
train,4582,"I ordered this magazine in March and have never seen a copy.  Yet, it's still being advertised.  Has the magazine gone out of business?","I ordered this magazine in March and have never seen a copy. Yet, it's still being advertised. Has the magazine gone out of business?"
train,4586,I didn't like the layout.  Too small for an Fire 7 tablet.,I didn't like the layout. Too small for an Fire 7 tablet.
train,4597,I cannot rate something that has not yet been received.  It has been a month since I ordered and nothing has been received to date.,I cannot rate something that has not yet been received. It has been a month since I ordered and nothing has been received to date.
train,4598,An excellent publication.  The only literary/book review that I read from cover to cover.  It has lead me to several wonderful books.,An excellent publication. The only literary/book review that I read from cover to cover. It has lead me to several wonderful books.
train,4599,I thought this was a magazine about nice pickup trucks not a for sale and parts catalog.  Do not like it!,I thought this was a magazine about nice pickup trucks not a for sale and parts catalog. Do not like it!
train,4602,Every issue makes me want to visit or move to Maui.  Beautiful Photography and interesting articles. What else could you ask for.,Every issue makes me want to visit or move to Maui. Beautiful Photography and interesting articles. What else could you ask for.
train,4603,"I bought this for my niece for her birthday on June 3rd.
Estimated arrival is the end of August. What are they doing with my money?",I bought this for my niece for her birthday on June 3rd. Estimated arrival is the end of August. What are they doing with my money?
train,4604,"Nice variety, easy to read.  A perfect gift for my mother, who is an avid puzzle fan.","Nice variety, easy to read. A perfect gift for my mother, who is an avid puzzle fan."
train,4605,Great magazine!  Learning a lot about the building process and enjoying all the photos of existing homes!,Great magazine! Learning a lot about the building process and enjoying all the photos of existing homes!
train,4606,So much more advertising than actual articles.  I was hoping with the advertising they would list already existing log homes for sale.,So much more advertising than actual articles. I was hoping with the advertising they would list already existing log homes for sale.
train,4611,"We love wildlife and want to know what kind they have here in AZ.  Very informative, his aunt apparently subscribe to the same magazine.","We love wildlife and want to know what kind they have here in AZ. Very informative, his aunt apparently subscribe to the same magazine."
train,4615,"SUBSCRIPTION SUCKS!!!! ordered for my son and so far only received 1 magazine.  Really,  thieves.  Deserves no stars.","SUBSCRIPTION SUCKS!!!! ordered for my son and so far only received 1 magazine. Really, thieves. Deserves no stars."
train,4619,I was hoping for some good information on mountain living but what I got was big glossy pictures and lots of ads.  Will not renew.,I was hoping for some good information on mountain living but what I got was big glossy pictures and lots of ads. Will not renew.
train,4621,Awesome magazine.  Very informative!  Love to hear other hunting stories!,Awesome magazine. Very informative! Love to hear other hunting stories!
train,4622,"One big fat advertisement.  The ""hunting"" articles are nothing more than sales pitches.  Pages are slick and non absorbent, not even good for toilet paper.","One big fat advertisement. The ""hunting"" articles are nothing more than sales pitches. Pages are slick and non absorbent, not even good for toilet paper."
train,4627,Loved the magazine! I'm from DC so it keeps me in touch with home. Articles are relevant and  interesting. I am very glad I subscribed.,Loved the magazine! I'm from DC so it keeps me in touch with home. Articles are relevant and interesting. I am very glad I subscribed.
train,4628,Lots of interesting content.  Always timely.,Lots of interesting content. Always timely.
train,4632,Im beginning to wonder if I ever will receive this!  I will never order again!,Im beginning to wonder if I ever will receive this! I will never order again!
train,4642,"Contains liberal prayers, reflections etc. dealing with healthcare, economics etc.  Would not recommend.","Contains liberal prayers, reflections etc. dealing with healthcare, economics etc. Would not recommend."
train,4647,"Poor information wrong numbers etc
Ex McDonalds pricing now is less than ten years ago I think not",Poor information wrong numbers etc Ex McDonalds pricing now is less than ten years ago I think not
train,4648,My mother in law is a master gardener & she loves it.  Great ideas & articles.,My mother in law is a master gardener & she loves it. Great ideas & articles.
train,4650,I am subscribing!  Love it.,I am subscribing! Love it.
train,4651,Great magazine!  It helps me keep informed with well-written articles and current events.,Great magazine! It helps me keep informed with well-written articles and current events.
train,4653,The subscription his news stands tuesday and i receive it on friday some Saturday. Not good for me.  It would be good to receive it wednesday at tbursday the latest.,The subscription his news stands tuesday and i receive it on friday some Saturday. Not good for me. It would be good to receive it wednesday at tbursday the latest.
train,4665,I enjoy  this  magazine. It is interesting  and has many useful  articles. I would strongly recommend it to preachers and all who value their religion .,I enjoy this magazine. It is interesting and has many useful articles. I would strongly recommend it to preachers and all who value their religion .
train,4681,Hands down the best photo mag I have ever had the pleasure of reading...WELL worth the money!  It is the only magazine that I have read cover to cover...every time!  Get it!,Hands down the best photo mag I have ever had the pleasure of reading...WELL worth the money! It is the only magazine that I have read cover to cover...every time! Get it!
train,4684,"I ordered this a long time ago, still have not received it.  Amazon is requesting a review of the product..  It would be nice if I had it to review.","I ordered this a long time ago, still have not received it. Amazon is requesting a review of the product.. It would be nice if I had it to review."
train,4686,It was ordered by accident and cancelled and one copy came I glanced thru it and was  glad that I cancelled it,It was ordered by accident and cancelled and one copy came I glanced thru it and was glad that I cancelled it
train,4690,I have not recieved my copy yet.  It was supposed to be deliver by aug 1st.,I have not recieved my copy yet. It was supposed to be deliver by aug 1st.
train,4691,So sad this magazine has shifted from gorgeous editorials showcasing really top-end interiors to what seem to be paid advertorials.  Really a shame.,So sad this magazine has shifted from gorgeous editorials showcasing really top-end interiors to what seem to be paid advertorials. Really a shame.
train,4702,"I subscribed to this mag years ago and the standard is dropping sadly with opinionated cookie cutter ""DJ Advice""

Best bet? Join an online forum and ask questions","I subscribed to this mag years ago and the standard is dropping sadly with opinionated cookie cutter ""DJ Advice"" Best bet? Join an online forum and ask questions"
train,4707,This magazine has been the most helpful for me  in my writing career. I love the helpful articles it holds.,This magazine has been the most helpful for me in my writing career. I love the helpful articles it holds.
train,4709,"Love this magazine.  There is a lot of nfo and the dogs are adorable.  I bought a product from the ads.

cjo",Love this magazine. There is a lot of nfo and the dogs are adorable. I bought a product from the ads. cjo
train,4716,"Waited 3 months for First issue.
Received one issue then they stopped coming.

What's the deal?

They need to get their act together seriously.",Waited 3 months for First issue. Received one issue then they stopped coming. What's the deal? They need to get their act together seriously.
train,4717,this was a birthday gift for my teenage grandaughter and she really likes it.  Alex loves reading about One Direction.,this was a birthday gift for my teenage grandaughter and she really likes it. Alex loves reading about One Direction.
train,4719,I love this magazine.  I homeschool my 2 5-year old twins and the magazine is full of information and ideas.,I love this magazine. I homeschool my 2 5-year old twins and the magazine is full of information and ideas.
train,4729,One of my favorite mags.  Been reading it for years.,One of my favorite mags. Been reading it for years.
train,4730,Great magazine. If you like golf  you'll love this plus with the digital edition you get to watch videos of lessons .,Great magazine. If you like golf you'll love this plus with the digital edition you get to watch videos of lessons .
train,4732,Didn't want  didn't ask for. Want to cancel. I am an 81 year old woman!  Go away. P,Didn't want didn't ask for. Want to cancel. I am an 81 year old woman! Go away. P
train,4735,I used to really like Self but it seems like they are trying to appeal to a much younger demographic.  I won't be subscribing anymore.,I used to really like Self but it seems like they are trying to appeal to a much younger demographic. I won't be subscribing anymore.
train,4742,"Recently the publisher has taken to publicly bashing presidential hopefuls.  Their comments are racist and inappropriate, I will not pick up another GQ.  Cancelled immediately.","Recently the publisher has taken to publicly bashing presidential hopefuls. Their comments are racist and inappropriate, I will not pick up another GQ. Cancelled immediately."
train,4744,...mostly advertisements and very few pages.  Not like the old days when there were many recipes to try.,...mostly advertisements and very few pages. Not like the old days when there were many recipes to try.
train,4758,Steelers fans deserve better.  Zinio is a digital subscription that takes week's to get.  Horrible.,Steelers fans deserve better. Zinio is a digital subscription that takes week's to get. Horrible.
train,4764,The app for on-line access is useless. It keeps rejecting my sign on.  Guess I'll just use the hard copy.  Will not renew this magazine thru on-line.,The app for on-line access is useless. It keeps rejecting my sign on. Guess I'll just use the hard copy. Will not renew this magazine thru on-line.
train,4785,I never received my tote.  I already had and AD subscription and thought this would just extend it but now I get 2 copies of the magazine.,I never received my tote. I already had and AD subscription and thought this would just extend it but now I get 2 copies of the magazine.
train,4786,I no longer like the magazine.  The reason:  it used to have more articles from various people...not just those from the US.,I no longer like the magazine. The reason: it used to have more articles from various people...not just those from the US.
train,4792,It did not download.  I ask for a refund but to date that has not happened.,It did not download. I ask for a refund but to date that has not happened.
train,4793,No stars because I can't access my digital copy as indicated on-line.  Not impressed.  Rip off!!!,No stars because I can't access my digital copy as indicated on-line. Not impressed. Rip off!!!
train,4794,"No longer meets my satisfaction.
Wish to cancel tnis subscription before delivery.",No longer meets my satisfaction. Wish to cancel tnis subscription before delivery.
train,4796,"We have been subscribing to this magazine for several years and it is definitely our favorite.  Beautiful photography, poetry, and a wealth of history.","We have been subscribing to this magazine for several years and it is definitely our favorite. Beautiful photography, poetry, and a wealth of history."
train,4801,My wife has always loved Cosmo and been a faithful subscriber.  Even after all these years it always makes her day when her new edition arrives in the mailbox.,My wife has always loved Cosmo and been a faithful subscriber. Even after all these years it always makes her day when her new edition arrives in the mailbox.
train,4802,It is a continuous gift for our Mom.  She has always loved this magazine.,It is a continuous gift for our Mom. She has always loved this magazine.
train,4803,"I subscribed for the combo subscription also, but have not ever received any info on the digital version.  I thought it was included.","I subscribed for the combo subscription also, but have not ever received any info on the digital version. I thought it was included."
train,4812,"Too small for the phone and can't view it in my kindle on my pc. For some reason it doesn't sinc and is missing.
Waste of money on my part.",Too small for the phone and can't view it in my kindle on my pc. For some reason it doesn't sinc and is missing. Waste of money on my part.
train,4815,The mag take you one step further than the TV show.  It's excellent and you are able to follow the recipes at your own pace.  The pictures and articles are fab.  Give it a try!!,The mag take you one step further than the TV show. It's excellent and you are able to follow the recipes at your own pace. The pictures and articles are fab. Give it a try!!
train,4829,Kind of useless.  I enjoy this sporadically.  I don't know what possessed me to subscribe.,Kind of useless. I enjoy this sporadically. I don't know what possessed me to subscribe.
train,4837,The other reviewer was right. It's a bait and switch. I cannot download on my Kindle.  What crooks!,The other reviewer was right. It's a bait and switch. I cannot download on my Kindle. What crooks!
train,4841,Great magazine.  Gorgeous photography.,Great magazine. Gorgeous photography.
train,4844,"Horrifically useless.

Tried to return, and Amazon's site wouldn't take my email.  Ripoff.","Horrifically useless. Tried to return, and Amazon's site wouldn't take my email. Ripoff."
train,4851,O have only received 3 magazines since I subscribed April 2017!  What happened to all the others?,O have only received 3 magazines since I subscribed April 2017! What happened to all the others?
train,4854,Not happy.  Almost every page has advertisement.  Lots have all advertisements 3 pages in a row.  What has happened to Family Circle?  Will not be renewing.,Not happy. Almost every page has advertisement. Lots have all advertisements 3 pages in a row. What has happened to Family Circle? Will not be renewing.
train,4856,The Magazine quit publishing as of April 2016.  Now I have to get a refund.  BEWARE,The Magazine quit publishing as of April 2016. Now I have to get a refund. BEWARE
train,4858,Not happy with the content of this magazine.  Too many advertisements compared to actual content.,Not happy with the content of this magazine. Too many advertisements compared to actual content.
train,4859,"I love having access to the magazine on digital devices, so as not to carry around heavy issues.  But I also love to have the paper issue to keep in the guest room.","I love having access to the magazine on digital devices, so as not to carry around heavy issues. But I also love to have the paper issue to keep in the guest room."
train,4860,Vanity Fair is unbelievabley left liberals.  Stay out of politics and keep your magazine full of pretty people and photos.,Vanity Fair is unbelievabley left liberals. Stay out of politics and keep your magazine full of pretty people and photos.
train,4861,"Cannot get access on line to review the magazine, even after logging the first time.  Never could get back on.","Cannot get access on line to review the magazine, even after logging the first time. Never could get back on."
train,4862,Never got the digital issues.  Contacted Amazon - they couldn't figure it out.  If you are purchasing this so you can read them digitally you won't be able to so don't bother.,Never got the digital issues. Contacted Amazon - they couldn't figure it out. If you are purchasing this so you can read them digitally you won't be able to so don't bother.
train,4874,It is a wonderful magazine. I read several articles and they were very inspirational.  The magazine is beautifully illustrated and very colorful.,It is a wonderful magazine. I read several articles and they were very inspirational. The magazine is beautifully illustrated and very colorful.
train,4878,"I am totally unhappy with Good Housekeeping.  Over the years I loved it but maybe because I am older, I don't find anything interesting in it for me.","I am totally unhappy with Good Housekeeping. Over the years I loved it but maybe because I am older, I don't find anything interesting in it for me."
train,4880,Too high class for me.  Lots of ads and stuff that just isn't my taste or style.,Too high class for me. Lots of ads and stuff that just isn't my taste or style.
train,4883,"Had to cancel.  Could never get digital subscription to work.  Rodale said it was Amazon's fault, Amazon said it was Rodale's.  I said bye bye.","Had to cancel. Could never get digital subscription to work. Rodale said it was Amazon's fault, Amazon said it was Rodale's. I said bye bye."
train,4887,They renewed my subscription without notifying me first!  Did not subscribe again.,They renewed my subscription without notifying me first! Did not subscribe again.
train,4889,"fluff

Not much to really sink your teeth into.",fluff Not much to really sink your teeth into.
train,4891,Impossible to cancel online.  A lot of adds in the magazine. Auto renewed.  Save your money!!!!,Impossible to cancel online. A lot of adds in the magazine. Auto renewed. Save your money!!!!
train,4892,Great source of healthy eating alternatives.  Well thought out recipes and reviews of food/produce.,Great source of healthy eating alternatives. Well thought out recipes and reviews of food/produce.
train,4895,"do not know how rhey use this title??- is a ""religion "" magazine whatever that has to do with a mind?  kms","do not know how rhey use this title??- is a ""religion "" magazine whatever that has to do with a mind? kms"
train,4899,"I ordered for gifts 2 subscriptions.  Only 1 person received all issues, other person received only 1 issue.  Why?","I ordered for gifts 2 subscriptions. Only 1 person received all issues, other person received only 1 issue. Why?"
train,4909,Very few recipes that are of interest to me.  I am looking for healthy and recipes for one or two.  Waste of my money.,Very few recipes that are of interest to me. I am looking for healthy and recipes for one or two. Waste of my money.
train,4911,not what it used to be.  even the paper is poor quality.,not what it used to be. even the paper is poor quality.
train,4917,for a person my age it was a little disappointing.  Kathleen Cavalenes,for a person my age it was a little disappointing. Kathleen Cavalenes
train,4923,"I'm not as satisfied with this magazine as one would think.  Like many products on the market, it has more advertisements then informative content.","I'm not as satisfied with this magazine as one would think. Like many products on the market, it has more advertisements then informative content."
train,4924,"We didn't order it and I am having trouble getting it taken off my bill.  Not happy.  Love the magazine, but don't want it online.","We didn't order it and I am having trouble getting it taken off my bill. Not happy. Love the magazine, but don't want it online."
train,4943,Excellent Mag. have been reading it for more then 8  years. coupled with digital & magazine makes it the best of both worlds,Excellent Mag. have been reading it for more then 8 years. coupled with digital & magazine makes it the best of both worlds
train,4964,"Too many ads.  Not enough content.  Very pricey!!!  Also, it auto renews!!","Too many ads. Not enough content. Very pricey!!! Also, it auto renews!!"
train,4966,"I paid extra for the digital edition, come to find out, that I can't get the digital on my computer.  It's only for notebooks, etc.","I paid extra for the digital edition, come to find out, that I can't get the digital on my computer. It's only for notebooks, etc."
train,4971,Best garden magazine out there.  Advertising FREE.,Best garden magazine out there. Advertising FREE.
train,4987,"Love, love, Love reading The Daily Word every morning.  Keeps me focused on Truth.  And makes my day better!","Love, love, Love reading The Daily Word every morning. Keeps me focused on Truth. And makes my day better!"
train,4991,"Love this magazine,  tips,  products,  motivating stories,  guide to races and events all over the country,  it's great.","Love this magazine, tips, products, motivating stories, guide to races and events all over the country, it's great."
train,4996,Disappointed. Inthecontent.  Used to be better. Wont Get again,Disappointed. Inthecontent. Used to be better. Wont Get again
train,4999,Terrible.  Complete waste of money!,Terrible. Complete waste of money!
test,0,But I haven't received it yet since ordering it through you a long time ago!  I've never seen it take so long to get a subscription started.,But I haven't received it yet since ordering it through you a long time ago! I've never seen it take so long to get a subscription started.
test,2,"Love this magazine, I always find a few things I'm interested in every month.  I look forward to checking it out every month.  It's definitely a shoppers helper!","Love this magazine, I always find a few things I'm interested in every month. I look forward to checking it out every month. It's definitely a shoppers helper!"
test,5,"I would not buy this magazine again as there are too many advertisements.  Also, the magazine seems to be written for the upper class instead of for every one.","I would not buy this magazine again as there are too many advertisements. Also, the magazine seems to be written for the upper class instead of for every one."
test,6,Best way to follow daily mass with devotional at the end.  Love it!,Best way to follow daily mass with devotional at the end. Love it!
test,7,"I have always loved this mag!  It never disappoints.  I love to look at the pictures, and I'm in my 50's :)","I have always loved this mag! It never disappoints. I love to look at the pictures, and I'm in my 50's :)"
test,8,"love these books!
they are soothing for the soul.",love these books! they are soothing for the soul.
test,10,I was initially given a subscription of this magazine as a gift years ago and I have found that I really enjoy reading it.  It is in the top 2 magazines I have had.,I was initially given a subscription of this magazine as a gift years ago and I have found that I really enjoy reading it. It is in the top 2 magazines I have had.
test,13,"Be aware that the Kindle edition cannot be read on a PC/Mac, only on a handheld device.  In addition, you cannot get a refund for your Kindle purchase.","Be aware that the Kindle edition cannot be read on a PC/Mac, only on a handheld device. In addition, you cannot get a refund for your Kindle purchase."
test,15,"With extra videos, sidebars and great digital content, WatchTime hit it out of the park!  Worth every penny.  You'll love it.","With extra videos, sidebars and great digital content, WatchTime hit it out of the park! Worth every penny. You'll love it."
test,16,A+++++  Perfect product; great shipping; great cust. srvc.  I highly recommend this Seller; will use again!,A+++++ Perfect product; great shipping; great cust. srvc. I highly recommend this Seller; will use again!
test,21,"Rekindling my needle-craft hobbies, and this magazine inspires me.  I made a cowl from it, and get a lot of compliments --- there are a lot of other things I have in mind to make!","Rekindling my needle-craft hobbies, and this magazine inspires me. I made a cowl from it, and get a lot of compliments --- there are a lot of other things I have in mind to make!"
test,23,"I love the 40's, 50's and 60's am a history  buff and so any magazine that covers this time period I will buy it.","I love the 40's, 50's and 60's am a history buff and so any magazine that covers this time period I will buy it."
test,25,"This magazine is one of my all time favorites! I will buy it until I'm unable to read anymore. So full of so much information, health wise!!!!  I love it!","This magazine is one of my all time favorites! I will buy it until I'm unable to read anymore. So full of so much information, health wise!!!! I love it!"
test,26,I love WWII history  for each american killed there were 40 or more Russians killed.,I love WWII history for each american killed there were 40 or more Russians killed.
test,33,"I have yet to receive my first issue, so I am unable to comment on this publication.  What's the hold-up?","I have yet to receive my first issue, so I am unable to comment on this publication. What's the hold-up?"
test,35,I.love this magazine.  Do.much great info!,I.love this magazine. Do.much great info!
test,37,The beautiful world at your fingertips!  I even love the feel of the pages.  Such a simple  pleasure.,The beautiful world at your fingertips! I even love the feel of the pages. Such a simple pleasure.
test,41,This magazine is a waste of money and bores me.  Nothing here to see but ads.,This magazine is a waste of money and bores me. Nothing here to see but ads.
test,45,Great guide for traveling to all parts of the state.  Have subscribed to this publication for years.  I enjoy the splendid photography and the limited pages of advertising.,Great guide for traveling to all parts of the state. Have subscribed to this publication for years. I enjoy the splendid photography and the limited pages of advertising.
test,50,Continually renew my sub.  Grandson love it - just as I did.,Continually renew my sub. Grandson love it - just as I did.
test,53,Wow.  80% ads.,Wow. 80% ads.
test,56,for my great granddaughters.  will renew.,for my great granddaughters. will renew.
test,61,This product has not been delivered as yet...the down time as to when it was ordered and to when it is forcasted to arrive is much too long.  Golf Digest,This product has not been delivered as yet...the down time as to when it was ordered and to when it is forcasted to arrive is much too long. Golf Digest
test,63,My husband has been getting this magazine for at least 25 years.  He is a wood worker and really likes the different projects and tips in this magazine.,My husband has been getting this magazine for at least 25 years. He is a wood worker and really likes the different projects and tips in this magazine.
test,67,This magazine was very informative.  We have learned a lot from it.  Now we are both Diamond Members with Royal Caribbean and appreciate all the info we received.,This magazine was very informative. We have learned a lot from it. Now we are both Diamond Members with Royal Caribbean and appreciate all the info we received.
test,68,"Good magazine.  Great ideas, good work and good articles.  Enjoy it!","Good magazine. Great ideas, good work and good articles. Enjoy it!"
test,72,I thought there would be at least a few good steps to get started.  Not at all what I was expecting.  A very boring read,I thought there would be at least a few good steps to get started. Not at all what I was expecting. A very boring read
test,80,I bought this for a Father's Day gift for my dad and he is enjoying it.  :),I bought this for a Father's Day gift for my dad and he is enjoying it. :)
test,81,This magazine used to be a great read but now it seems to be all smut.  Really to not like it anymore.,This magazine used to be a great read but now it seems to be all smut. Really to not like it anymore.
test,83,"Not great, more for the beginning investor.  I will not renew my subscription","Not great, more for the beginning investor. I will not renew my subscription"
test,90,This was a gift for my dad..  It's his favorite magazine.  He has to read it from cover to cover.,This was a gift for my dad.. It's his favorite magazine. He has to read it from cover to cover.
test,92,"This was listed as $5 just 2 days ago! I needed to get the address of my gift reciepent and now the price is $10 :(
If they change the price back I will be purchasing.",This was listed as $5 just 2 days ago! I needed to get the address of my gift reciepent and now the price is $10 :( If they change the price back I will be purchasing.
